time,diss_power (W)
0,27.450017087999992
1,27.450017087999992
2,27.450017087999992
3,27.450017087999992
4,27.450017087999992
5,27.450017087999992
6,27.450017087999992
7,27.450017087999992
8,27.450017087999992
9,27.450017087999992
10,27.450017087999992
11,27.450017087999992
12,27.450017087999992
13,27.450017087999992
14,27.450017087999992
15,27.450017087999992
16,27.450017087999992
17,27.450017087999992
18,27.450017087999992
19,27.450017087999992
20,27.450017087999992
21,27.450017087999992
22,27.450017087999992
23,27.450017087999992
24,27.450017087999992
25,27.450017087999992
26,27.450017087999992
27,27.450017087999992
28,27.450017087999992
29,27.450017087999992
30,27.450017087999992
31,27.450017087999992
32,27.450017087999992
33,27.450017087999992
34,27.450017087999992
35,27.450017087999992
36,27.450017087999992
37,27.450017087999992
38,27.450017087999992
39,27.450017087999992
40,27.450017087999992
41,27.450017087999992
42,27.450017087999992
43,27.450017087999992
44,27.450017087999992
45,27.450017087999992
46,27.450017087999992
47,27.450017087999992
48,27.450017087999992
49,27.450017087999992
50,27.450017087999992
51,27.450017087999992
52,27.450017087999992
53,27.450017087999992
54,27.450017087999992
55,27.450017087999992
56,27.450017087999992
57,27.450017087999992
58,27.450017087999992
59,27.450017087999992
60,27.450017087999992
61,27.450017087999992
62,27.450017087999992
63,27.450017087999992
64,27.450017087999992
65,27.450017087999992
66,27.450017087999992
67,27.450017087999992
68,27.450017087999992
69,27.450017087999992
70,27.450017087999992
71,27.450017087999992
72,27.450017087999992
73,27.450017087999992
74,27.450017087999992
75,27.450017087999992
76,27.450017087999992
77,27.450017087999992
78,27.450017087999992
79,27.450017087999992
80,27.450017087999992
81,27.450017087999992
82,27.450017087999992
83,27.450017087999992
84,27.450017087999992
85,27.450017087999992
86,27.450017087999992
87,27.450017087999992
88,27.450017087999992
89,27.450017087999992
90,27.450017087999992
91,27.450017087999992
92,27.450017087999992
93,27.450017087999992
94,27.450017087999992
95,27.450017087999992
96,27.450017087999992
97,27.450017087999992
98,27.450017087999992
99,27.450017087999992
100,27.450017087999992
101,27.450017087999992
102,27.450017087999992
103,27.450017087999992
104,27.450017087999992
105,27.450017087999992
106,27.450017087999992
107,27.450017087999992
108,27.450017087999992
109,27.450017087999992
110,27.450017087999992
111,27.450017087999992
112,27.450017087999992
113,27.450017087999992
114,27.450017087999992
115,27.450017087999992
116,27.450017087999992
117,27.450017087999992
118,27.450017087999992
119,27.450017087999992
120,27.450017087999992
121,27.450017087999992
122,27.450017087999992
123,27.450017087999992
124,27.450017087999992
125,27.450017087999992
126,27.450017087999992
127,27.450017087999992
128,27.450017087999992
129,27.450017087999992
130,27.450017087999992
131,27.450017087999992
132,27.450017087999992
133,27.450017087999992
134,27.450017087999992
135,27.450017087999992
136,27.450017087999992
137,27.450017087999992
138,27.450017087999992
139,27.450017087999992
140,27.450017087999992
141,27.450017087999992
142,27.450017087999992
143,27.450017087999992
144,27.450017087999992
145,27.450017087999992
146,27.450017087999992
147,27.450017087999992
148,27.450017087999992
149,27.450017087999992
150,27.450017087999992
151,27.450017087999992
152,27.450017087999992
153,27.450017087999992
154,27.450017087999992
155,27.450017087999992
156,27.450017087999992
157,27.450017087999992
158,27.450017087999992
159,27.450017087999992
160,27.450017087999992
161,27.450017087999992
162,27.450017087999992
163,27.450017087999992
164,27.450017087999992
165,27.450017087999992
166,27.450017087999992
167,27.450017087999992
168,27.450017087999992
169,27.450017087999992
170,27.450017087999992
171,27.450017087999992
172,27.450017087999992
173,27.450017087999992
174,27.450017087999992
175,27.450017087999992
176,27.450017087999992
177,27.450017087999992
178,27.450017087999992
179,27.450017087999992
180,27.450017087999992
181,27.450017087999992
182,27.450017087999992
183,27.450017087999992
184,27.450017087999992
185,27.450017087999992
186,27.450017087999992
187,27.450017087999992
188,27.450017087999992
189,27.450017087999992
190,27.450017087999992
191,27.450017087999992
192,27.450017087999992
193,27.450017087999992
194,27.450017087999992
195,27.450017087999992
196,27.450017087999992
197,27.450017087999992
198,27.450017087999992
199,27.450017087999992
200,27.450017087999992
201,27.450017087999992
202,27.450017087999992
203,27.450017087999992
204,27.450017087999992
205,27.450017087999992
206,27.450017087999992
207,27.450017087999992
208,27.450017087999992
209,27.450017087999992
210,27.450017087999992
